,Demand,Unmet_load,Overgeneration,Wind,PV,Fraction Unmet,Fraction Curtailed,Reliability
0,24.644666915000002,0.0,4.823629606995502,29.46829648148037,0.0,0.0,0.1957271170932156,1.0
1,23.89572017399999,0.0,7.155097759459778,31.0508178929363,0.0,0.0,0.29943009490230654,1.0
2,23.17387627300001,0.0,11.047087314928824,34.220963547317275,0.0,0.0,0.4767043365895518,1.0
3,22.512223732,0.0,15.505399447471829,38.01762313874931,0.0,0.0,0.688754679771225,1.0
4,21.97152761499999,0.0,19.263980187487352,41.23550776165123,0.0,0.0,0.8767701784347397,1.0
5,21.69780445000001,0.0,21.30154733797716,42.999351747101315,0.0,0.0,0.9817374558363277,1.0
6,21.531560212,0.0,22.304099284634358,43.734117910548804,0.10154154483334515,0.0,1.03587938194111,1.0
7,20.970094594999996,0.0,22.18035631502847,40.676528456380446,2.4739224130563833,0.0,1.0577136986457392,1.0
8,20.879703734,0.0,32.07536416326861,48.49266449301648,4.4624033623448875,0.0,1.5361982416942952,1.0
9,21.393137879000008,0.0,34.32747086687182,49.56806054411067,6.152548160838804,0.0,1.6046019551235842,1.0
10,22.03263251799999,0.0,34.34039804096451,49.001495251717266,7.3715352643134455,0.0,1.5586152954218908,1.0
11,22.559263456999982,0.0,35.84573681900055,50.32053988605799,8.084460346143123,0.0,1.5889586505040734,1.0
12,22.784304332999998,0.0,33.512584657969136,48.125441597261826,8.17144735109391,0.0,1.4708627557011107,1.0
13,23.032120198999998,0.0,30.643035423275613,45.93155656414325,7.743599014614127,0.0,1.3304478770741246,1.0
14,22.933256569,0.0,29.305483226678167,45.49089778244956,6.7478419706747825,0.0,1.2778596506128928,1.0
15,23.119215511,0.0,28.397953978270973,46.39412475515916,5.123044690830031,0.0,1.2283268852595528,1.0
16,23.413278482999992,0.0,26.598599327748033,47.288227524228546,2.723650243850292,0.0,1.1360476213128738,1.0
17,24.071908039999997,0.0,25.30380044165771,48.88059778359831,0.4951106552209814,0.0,1.0511755195978105,1.0
18,26.925906633,0.0,24.02832466337616,50.893479323456184,0.06075192881103704,0.0,0.8923868373638121,1.0
19,28.521820632999994,0.0,25.005531871541628,53.52735245602462,0.0,0.0,0.8767158377894716,1.0
20,28.627828073000003,0.0,26.714207651506303,55.342035676115714,0.0,0.0,0.9331552356464475,1.0
21,28.141063136,0.0,25.82541813685659,53.96648122454121,0.0,0.0,0.9177129524939278,1.0
22,26.957272412,0.0,23.155395694240948,50.1126680580246,0.0,0.0,0.85896656532407,1.0
23,25.579454517,0.0,23.123938071733804,48.70339254054217,0.0,0.0,0.9040043467840853,1.0
24,24.124696789000005,0.0,20.998410939245655,45.1231076802108,0.0,0.0,0.8704113930592561,1.0
25,23.34558487,0.0,17.787788978179922,41.13337380022989,0.0,0.0,0.7619337479541125,1.0
26,22.810293866000006,0.0,15.871021544149354,38.68131536229497,0.0,0.0,0.6957833001794853,1.0
27,22.560329036,0.0,17.618952892011443,40.179281880093754,0.0,0.0,0.7809705640328429,1.0
28,22.828597935,0.0,17.632713072039397,40.46131095298293,0.0,0.0,0.7723957959330277,1.0
29,23.712565103000003,0.0,20.969402511378405,44.681967560173184,0.0,0.0,0.8843160754770244,1.0
30,25.42198889399999,0.0,19.495217436437475,44.815664730996986,0.10154154483334515,0.0,0.7668643676041675,1.0
31,27.18627425,0.0,17.286192827346184,41.9431584483674,2.529308575473196,0.0,0.6358426560545045,1.0
32,28.847284276999996,0.0,22.327695279085408,46.651802713980494,4.5231767877807725,0.0,0.7739964380940818,1.0
33,30.610404208999984,0.0,18.81097923130618,43.10528475061704,6.316098634581573,0.0,0.6145289393393711,1.0
34,31.78055203199998,0.0,15.746102454957374,39.95554650215858,7.571107931570976,0.0,0.49546346580457606,1.0
35,32.538351367000004,0.0,19.452771157131934,43.82912473516598,8.161997733728514,0.0,0.5978413269229337,1.0
36,32.88932921799999,0.0,22.269008390908933,46.89571477906071,8.26262277554168,0.0,0.6770891629714763,1.0
37,32.9403948,0.0,22.439574781596175,47.64246751886912,7.737502000030948,0.0,0.6812175421041455,1.0
38,32.862870979,0.0,22.159856981093494,48.601934591753874,6.420793306146376,0.0,0.6743128741020242,1.0
39,33.01577159,0.0,24.764118944574008,52.974629098449135,4.805261373179447,0.0,0.7500693684249591,1.0
40,33.27474732100002,0.0,28.92566743737017,59.8028475752228,2.3975671204956797,0.0,0.8692978840177367,1.0
41,33.452416732,0.0,28.146699416200356,61.07308224600922,0.526033839042033,0.0,0.8413950968533676,1.0
42,34.648200849999995,0.0,24.24333831480873,58.82247381328098,0.06906528803434062,0.0,0.6996997743046948,1.0
43,35.462809051,0.0,22.22584047024275,57.68864945829914,0.0,0.0,0.6267366027964447,1.0
44,35.19203377400001,0.0,22.375927002451675,57.567960713563345,0.0,0.0,0.6358236396949324,1.0
45,34.177431347,0.0,23.17074884613242,57.34818013023834,0.0,0.0,0.6779546599298862,1.0
46,33.028788956999996,0.0,23.82788873652673,56.8566776406116,0.0,0.0,0.7214278660821665,1.0
47,31.669164965000004,0.0,19.30323819328893,50.972403105586125,0.0,0.0,0.6095278550799303,1.0
48,29.813454913,0.0,13.524477926198863,43.33793278671363,0.0,0.0,0.4536367209256779,1.0
49,28.53075086900002,0.0,12.414422803399066,40.94517361995504,0.0,0.0,0.43512429309695844,1.0
50,27.86812810600001,0.0,14.750509924693851,42.61863797820674,0.0,0.0,0.529296760391957,1.0
