,Demand,Unmet_load,Overgeneration,Wind,PV,Fraction Unmet,Fraction Curtailed,Reliability
0,24.644666915000002,7.909027478717672,-0.0,16.73563943628233,0.0,0.3209224740588332,-0.0,0.6790775259411668
1,23.89572017399999,7.8722356073466955,-0.0,16.023484566653295,0.0,0.3294412367580438,-0.0,0.6705587632419562
2,23.17387627300001,3.233539923387017,-0.0,19.94033634961299,0.0,0.13953383910806624,-0.0,0.8604661608919337
3,22.512223732,0.0,3.8375064442743074,26.349730176274306,0.0,0.0,0.17046323321758233,1.0
4,21.97152761499999,0.0,7.226822039790463,29.19834965479045,0.0,0.0,0.32891759582782504,1.0
5,21.69780445000001,0.0,14.622093901080792,36.3198983510808,0.0,0.0,0.673897395230732,1.0
6,21.531560212,0.0,23.334196574629228,44.86575678662923,0.0,0.0,1.0837206567884747,1.0
7,20.970094594999996,8.507384376491876,-0.0,12.46271021850812,0.0,0.4056912732534995,-0.0,0.5943087267465005
8,20.879703734,8.773070950306398,-0.0,12.106632783693602,0.0,0.42017219506905856,-0.0,0.5798278049309414
9,21.393137879000008,0.0,54.09527830167774,75.48841618067775,0.0,0.0,2.528627572431948,1.0
10,22.03263251799999,0.0,90.13175944857309,112.16439196657308,0.0,0.0,4.09083024350078,1.0
11,22.559263456999982,0.0,84.26396698735532,106.8232304443553,0.0,0.0,3.7352268680212073,1.0
12,22.784304332999998,0.0,79.76599689358109,102.55030122658108,0.0,0.0,3.5009186906817593,1.0
13,23.032120198999998,0.0,77.02563898387947,100.05775918287948,0.0,0.0,3.3442704500658063,1.0
14,22.933256569,0.0,73.56372826573431,96.4969848347343,0.0,0.0,3.2077314464433275,1.0
15,23.119215511,0.0,64.83191088818586,87.95112639918587,0.0,0.0,2.804243546124616,1.0
16,23.413278482999992,0.0,38.18811773991156,61.60139622291155,0.0,0.0,1.6310452962680704,1.0
17,24.071908039999997,0.0,43.93888200957288,68.01079004957288,0.0,0.0,1.8253177910351008,1.0
18,26.925906633,0.0,61.38129720100039,88.30720383400039,0.0,0.0,2.2796371553102084,1.0
19,28.521820632999994,0.0,36.99642737287127,65.51824800587126,0.0,0.0,1.2971271311504595,1.0
20,28.627828073000003,0.0,26.920251758064758,55.54807983106476,0.0,0.0,0.9403525719596687,1.0
21,28.141063136,0.0,22.42193260766151,50.56299574366151,0.0,0.0,0.7967692087289275,1.0
22,26.957272412,0.0,12.567322852411468,39.52459526441147,0.0,0.0,0.46619415571202744,1.0
23,25.579454517,0.0,6.467514616306591,32.04696913330659,0.0,0.0,0.2528402086138431,1.0
24,24.124696789000005,0.0,3.6493431265323757,27.77403991553238,0.0,0.0,0.15127001008345708,1.0
25,23.34558487,4.829558259645079,-0.0,18.51602661035492,0.0,0.20687244661200382,-0.0,0.7931275533879962
26,22.810293866000006,0.0,3.183358875459785,25.99365274145979,0.0,0.0,0.13955799491933576,1.0
27,22.560329036,5.468612164903149,-0.0,17.09171687109685,0.0,0.2423994861146204,-0.0,0.7576005138853796
28,22.828597935,5.024726194274116,-0.0,17.803871740725885,0.0,0.22010664906276978,-0.0,0.7798933509372302
29,23.712565103000003,0.0,0.1446230295726849,23.857188132572688,0.0,0.0,0.006099004006714899,1.0
30,25.42198889399999,0.0,0.21558641264527978,25.63757530664527,0.0,0.0,0.008480312596476735,1.0
31,27.18627425,21.845112727782237,-0.0,5.3411615222177655,0.0,0.8035346265876148,-0.0,0.19646537341238524
32,28.847284276999996,16.38457405849188,-0.0,12.46271021850812,0.0,0.567976309352466,-0.0,0.432023690647534
33,30.610404208999984,0.0,42.02939249316162,72.6397967021616,0.0,0.0,1.3730427146990847,1.0
34,31.78055203199998,0.0,41.571399539790654,73.35195157179064,0.0,0.0,1.308076697281162,1.0
35,32.538351367000004,0.0,23.365805898879273,55.90415726587928,0.0,0.0,0.7181004850349175,1.0
36,32.88932921799999,0.0,11.264272699000202,44.153601917000195,0.0,0.0,0.34249019261953756,1.0
37,32.9403948,0.0,4.803813290338873,37.74420809033887,0.0,0.0,0.14583350683880913,1.0
38,32.862870979,1.1719792805079265,-0.0,31.690891698492074,0.0,0.035662717394863146,-0.0,0.9643372826051368
39,33.01577159,0.0,2.2358944566372543,35.251666046637254,0.0,0.0,0.06772201129821465,1.0
40,33.27474732100002,4.432475101024089,-0.0,28.842272219975932,0.0,0.13320837746006595,-0.0,0.866791622539934
41,33.452416732,0.0,22.09566309906476,55.54807983106476,0.0,0.0,0.6605102189202501,1.0
42,34.648200849999995,0.0,62.20486141954882,96.85306226954881,0.0,0.0,1.795327315517707,1.0
43,35.462809051,0.0,34.32836817264546,69.79117722364546,0.0,0.0,0.9680104055850999,1.0
44,35.19203377400001,0.0,15.727039404476017,50.919073178476026,0.0,0.0,0.44689202975518866,1.0
45,34.177431347,0.0,4.278931612967909,38.45636295996791,0.0,0.0,0.1251975775921938,1.0
46,33.028788956999996,0.0,1.510722220008219,34.539511177008215,0.0,0.0,0.04573955835846783,1.0
47,31.669164965000004,0.0,0.7338816031211017,32.403046568121106,0.0,0.0,0.023173380287486896,1.0
48,29.813454913,7.380576519685388,-0.0,22.432878393314613,0.0,0.24755857854190277,-0.0,0.7524414214580972
49,28.53075086900002,8.946491954201548,-0.0,19.584258914798472,0.0,0.313573659357221,-0.0,0.6864263406427791
50,27.86812810600001,13.268953278604785,-0.0,14.599174827395226,0.0,0.4761336401259035,-0.0,0.5238663598740965
51,27.34996658100001,13.819024058048338,-0.0,13.530942522951673,0.0,0.5052665792889267,-0.0,0.4947334207110733
