,Demand,Unmet_load,Overgeneration,Wind,PV,Fraction Unmet,Fraction Curtailed,Reliability
0,24.644666915000002,0.0,19.557778464239057,44.20244537408086,0.0,0.0,0.7935906998335285,1.0
1,23.89572017399999,0.0,22.680508772515083,46.5762289421832,0.0,0.0,0.9491452279891053,1.0
2,23.17387627300001,0.0,28.157572765050872,51.33144903427365,0.0,0.0,1.2150566626549824,1.0
3,22.512223732,0.0,34.514216232151405,57.02643996095917,0.0,0.0,1.5331322504178553,1.0
4,21.97152761499999,0.0,39.881740671704456,61.85326828364391,0.0,0.0,1.8151555672659347,1.0
5,21.69780445000001,0.0,42.8012317527449,64.49903620015569,0.0,0.0,1.9726065764568579,1.0
6,21.531560212,0.0,44.22193923004206,65.6011866279294,0.1523128071495284,0.0,2.0538195464997577,1.0
7,20.970094594999996,0.0,43.75560204135821,61.014802671061965,3.7108939647881845,0.0,2.0865715146459602,1.0
8,20.879703734,0.0,58.55292493087746,72.73901123278414,6.693617422126728,0.0,2.8042986469933147,1.0
9,21.393137879000008,0.0,62.18782893502818,74.35210529200151,9.228861526006407,0.0,2.90690544261266,1.0
10,22.03263251799999,0.0,62.52698259318741,73.50225687547527,11.057358239140656,0.0,2.837926087230147,1.0
11,22.559263456999982,0.0,65.04830610757894,75.4808243849008,12.1267451713705,0.0,2.8834410410413867,1.0
12,22.784304332999998,0.0,61.6611168644136,72.18817610435971,12.257245100432261,0.0,2.706297983173696,1.0
13,23.032120198999998,0.0,57.48069801423383,68.89734745730321,11.615470749178844,0.0,2.4956754965497927,1.0
14,22.933256569,0.0,55.424943398563876,68.23635824253132,10.121841732347288,0.0,2.4167934123008274,1.0
15,23.119215511,0.0,54.15661397060869,69.59119830639172,7.684631170461409,0.0,2.3424935826581685,1.0
16,23.413278482999992,0.0,51.60460315508871,70.93235273397329,4.085528907759948,0.0,2.2040742048388475,1.0
17,24.071908039999997,0.0,49.991697065381956,73.32090548812772,0.7426996178277592,0.0,2.0767650400754007,1.0
18,26.925906633,0.0,49.505450615905545,76.34022482759086,0.09113240502455318,0.0,1.838580638738173,1.0
19,28.521820632999994,0.0,51.76921389845715,80.29103452650365,0.0,0.0,1.8150739591483065,1.0
20,28.627828073000003,0.0,54.38523205380669,83.01306012451904,0.0,0.0,1.8997330819203666,1.0
21,28.141063136,0.0,52.80866666267598,80.9497297966425,0.0,0.0,1.876569709092457,1.0
22,26.957272412,0.0,48.2117386150423,75.16901102437238,0.0,0.0,1.7884501769392998,1.0
23,25.579454517,0.0,47.475643749826794,73.05509826366331,0.0,0.0,1.8560068870223436,1.0
24,24.124696789000005,0.0,43.55997461726919,67.6846714033167,0.0,0.0,1.8056174963878084,1.0
25,23.34558487,0.0,38.35448503884608,61.700069904927055,0.0,0.0,1.6429010132932291,1.0
26,22.810293866000006,0.0,35.211687294349794,58.0219811562627,0.0,0.0,1.5436753029663832,1.0
27,22.560329036,0.0,37.70860005002744,60.268929082091276,0.0,0.0,1.6714561206024532,1.0
28,22.828597935,0.0,37.86337239388433,60.691970323477236,0.0,0.0,1.6585938611601523,1.0
29,23.712565103000003,0.0,43.31038868332047,67.02295378110705,0.0,0.0,1.8264742129412663,1.0
30,25.42198889399999,0.0,41.953823528540454,67.2234996054576,0.1523128071495284,0.0,1.6502966665382444,1.0
31,27.18627425,0.0,39.522440355287834,62.914740945152936,3.793973663178712,0.0,1.4537644986527654,1.0
32,28.847284276999996,0.0,47.91519643592993,69.97771089924755,6.784769811422236,0.0,1.6609950515907947,1.0
33,30.610404208999984,0.0,43.52167503934962,64.65793268288138,9.474146549596554,0.0,1.4217935425548383,1.0
34,31.78055203199998,0.0,39.50944934591151,59.933322843214064,11.356678545898754,0.0,1.243195816930092,1.0
35,32.538351367000004,0.0,45.44834249665885,65.74368917769523,12.24300466922227,0.0,1.396762300094651,1.0
36,32.88932921799999,0.0,49.848200527311676,70.3435720293545,12.39395771496694,0.0,1.5156344538650628,1.0
