,Demand,Unmet_load,Overgeneration,Wind,PV,Fraction Unmet,Fraction Curtailed,Reliability
0,24.644666915000002,0.0,8.560077972816725,33.20474488781679,0.0,0.0,0.34733997429710134,1.0
1,23.89572017399999,0.0,8.767684567861004,32.663404741861044,0.0,0.0,0.3669144308695405,1.0
2,23.17387627300001,0.0,11.449726856953207,34.623603129953274,0.0,0.0,0.4940790535890337,1.0
3,22.512223732,0.0,17.009623917545113,39.52184764954516,0.0,0.0,0.7555727999169973,1.0
4,21.97152761499999,0.0,24.085100655684187,46.05662827068422,0.0,0.0,1.0961959986451402,1.0
5,21.69780445000001,0.0,26.95554151904227,48.65334596904233,0.0,0.0,1.2423165477944134,1.0
6,21.531560212,0.0,28.216490401159177,49.67926840970551,0.06878220345368222,0.0,1.3104712395822353,1.0
7,20.970094594999996,0.0,24.861690492869705,43.14419567895602,2.6875894089137313,0.0,1.185578366384556,1.0
8,20.879703734,0.0,36.34597636797733,48.324021435370014,8.90165866660735,0.0,1.7407323796837417,1.0
9,21.393137879000008,0.0,53.02991598286459,57.63737545174517,16.78567841011948,0.0,2.4788283178841173,1.0
10,22.03263251799999,0.0,58.92183443811691,58.550231083916,22.404235872200918,0.0,2.674298424846852,1.0
11,22.559263456999982,0.0,67.63298121172076,64.59886139805838,25.593383270662397,0.0,2.9980137135521026,1.0
12,22.784304332999998,0.0,67.44650267002503,62.40595195676434,27.824855046260716,0.0,2.9602177746694616,1.0
13,23.032120198999998,0.0,66.23666840190035,60.450043152904506,28.81874544799587,0.0,2.8758389514125664,1.0
14,22.933256569,0.0,64.63184950209714,60.92589959942673,26.63920647167046,0.0,2.8182586850514357,1.0
15,23.119215511,0.0,61.021883420371346,62.932467304601914,21.208631626769485,0.0,2.6394443786960444,1.0
16,23.413278482999992,0.0,53.303511029212814,63.0191792569781,13.697610255234757,0.0,2.276635929817161,1.0
17,24.071908039999997,0.0,50.532163058014284,69.93597697986446,4.668094118149894,0.0,2.0992171860263675,1.0
18,26.925906633,0.0,53.578840398058446,80.15134439237484,0.3534026386836535,0.0,1.9898620732938663,1.0
19,28.521820632999994,0.0,57.371577463804556,85.89339809680459,0.0,0.0,2.0114977301773345,1.0
20,28.627828073000003,0.0,59.44719623511526,88.07502430811532,0.0,0.0,2.0765527892485207,1.0
21,28.141063136,0.0,53.860671529874026,82.00173466587408,0.0,0.0,1.9139529757485145,1.0
22,26.957272412,0.0,46.27598886868199,73.23326128068204,0.0,0.0,1.7166421053816368,1.0
23,25.579454517,0.0,44.555040747423085,70.13449526442315,0.0,0.0,1.7418291980312555,1.0
24,24.124696789000005,0.0,40.70140100911346,64.82609779811351,0.0,0.0,1.6871259093988629,1.0
25,23.34558487,0.0,36.37116781318736,59.71675268318741,0.0,0.0,1.5579463104360154,1.0
26,22.810293866000006,0.0,36.188813380955345,58.9991072469554,0.0,0.0,1.5865123699654198,1.0
27,22.560329036,0.0,42.90460996007002,65.46493899607006,0.0,0.0,1.901772349667694,1.0
28,22.828597935,0.0,48.806415963658544,71.63501389865857,0.0,0.0,2.137950657444024,1.0
29,23.712565103000003,0.0,58.38168275309913,82.09424785609917,0.0,0.0,2.4620568251265635,1.0
30,25.42198889399999,0.0,56.67871228809102,82.03191897863738,0.06878220345368222,0.0,2.2295152643020835,1.0
31,27.18627425,0.0,48.987133358052326,73.82471359609535,2.34869401195707,0.0,1.8019068338520983,1.0
32,28.847284276999996,0.0,51.631976002345056,73.25084750644427,7.228412772900833,0.0,1.7898383607468846,1.0
33,30.610404208999984,0.0,58.64323548910258,74.19532212327144,15.0583175748312,0.0,1.915794221098866,1.0
34,31.78055203199998,0.0,59.34426358034432,69.17412440365733,21.950691208687026,0.0,1.8673138062734187,1.0
35,32.538351367000004,0.0,64.8369950702389,72.52581175385967,24.849534683379275,0.0,1.9926330728604702,1.0
36,32.88932921799999,0.0,65.9574320764827,72.9024211557618,25.94434013872098,0.0,2.005435612240607,1.0
37,32.9403948,0.0,67.48385013222023,74.47208376346667,25.952161168753648,0.0,2.04866549238263,1.0
38,32.862870979,0.0,68.3161404213236,77.68909287392538,23.489918526398274,0.0,2.0788244723042886,1.0
39,33.01577159,0.0,70.0792439556272,85.6427603606378,17.452255184989497,0.0,2.1225990058900575,1.0
40,33.27474732100002,0.0,71.84578447032214,95.29355370254535,9.826978088776915,0.0,2.1591684461862033,1.0
41,33.452416732,0.0,68.06145360200256,98.06831659740118,3.4455537366014264,0.0,2.034575084582638,1.0
42,34.648200849999995,0.0,66.60968568471141,100.92527228653843,0.33261424817304347,0.0,1.9224572719686084,1.0
43,35.462809051,0.0,65.68579583123903,101.1486048822391,0.0,0.0,1.8522445792936075,1.0
44,35.19203377400001,0.0,66.48460010031278,101.67663387431284,0.0,0.0,1.8891945980522393,1.0
45,34.177431347,0.0,68.28216728050707,102.45959862750713,0.0,0.0,1.997872999502073,1.0
46,33.028788956999996,0.0,69.75544955552607,102.78423851252614,0.0,0.0,2.1119590441641782,1.0
47,31.669164965000004,0.0,63.90136348554682,95.57052845054689,0.0,0.0,2.017778604398602,1.0
48,29.813454913,0.0,54.58204034090661,84.39549525390669,0.0,0.0,1.8307854792470362,1.0
49,28.53075086900002,0.0,51.47244531715841,80.00319618615849,0.0,0.0,1.8041041244759388,1.0
50,27.86812810600001,0.0,53.61696850247859,81.4850966084787,0.0,0.0,1.92395299384801,1.0
51,27.34996658100001,0.0,58.69146141969334,86.0414280006934,0.0,0.0,2.1459427106015636,1.0
