,Demand,Unmet_load,Overgeneration,Wind,PV,Fraction Unmet,Fraction Curtailed,Reliability
0,24.644666915000002,0.0,42.55906379281654,67.20373070781655,0.0,0.0,1.7269076486042065,1.0
1,23.89572017399999,0.0,42.131745727791476,66.02746590179147,0.0,0.0,1.7631502805106247,1.0
2,23.17387627300001,0.0,48.29547772845771,71.46935400145767,0.0,0.0,2.084048311966134,1.0
3,22.512223732,0.0,61.43332522725839,83.94554895925836,0.0,0.0,2.728887468363865,1.0
4,21.97152761499999,0.0,78.32314015780965,100.29466777280965,0.0,0.0,3.5647562395405927,1.0
5,21.69780445000001,0.0,86.10551536974042,107.80331981974045,0.0,0.0,3.9683976122174136,1.0
6,21.531560212,0.0,89.75833974562038,110.81746961042849,0.47243034719189275,0.0,4.168687213646326,1.0
7,20.970094594999996,0.0,85.90762173865231,94.61721618411788,12.260500149534412,0.0,4.096673066946283,1.0
8,20.879703734,0.0,112.39737861358086,108.84551866433289,24.431563683248,0.0,5.3830925977438895,1.0
9,21.393137879000008,0.0,142.71784130368144,130.45089461387266,33.6600845688088,0.0,6.6711971900006555,1.0
10,22.03263251799999,0.0,151.2880507963572,133.9949053528809,39.325777961476334,0.0,6.866544461845831,1.0
11,22.559263456999982,0.0,171.77605492809224,151.46912414635537,42.86619423873684,0.0,7.614435429397466,1.0
12,22.784304332999998,0.0,167.5692241786715,146.65175303751096,43.70177547416051,0.0,7.3545903236540795,1.0
13,23.032120198999998,0.0,161.82224954285837,142.07816744281098,42.7762022990474,0.0,7.025938044118245,1.0
14,22.933256569,0.0,157.42073514056784,142.88040133042887,37.47359037913898,0.0,6.864299218339585,1.0
15,23.119215511,0.0,151.82809409132406,147.3682497857409,27.579059816583147,0.0,6.5671819192604115,1.0
16,23.413278482999992,0.0,136.4483323698697,145.65519272800677,14.206418124862967,0.0,5.827818281362973,1.0
17,24.071908039999997,0.0,134.28714227273795,156.79397418908286,1.5650761236550887,0.0,5.5785832203078645,1.0
18,26.925906633,0.0,148.03396229288066,174.95986892588027,4.199569904816346e-13,0.0,5.497826472868044,1.0
19,28.521820632999994,0.0,156.34507577373859,184.86689640673865,0.0,0.0,5.481595224424278,1.0
20,28.627828073000003,0.0,159.69388119975739,188.32170927275743,0.0,0.0,5.578274425588393,1.0
21,28.141063136,0.0,148.66258467187038,176.80364780787036,0.0,0.0,5.282763623869309,1.0
22,26.957272412,0.0,131.2567326350695,158.21400504706952,0.0,0.0,4.86906578043262,1.0
23,25.579454517,0.0,126.49491494834562,152.07436946534557,0.0,0.0,4.945176405707856,1.0
24,24.124696789000005,0.0,120.86123430086089,144.98593108986094,0.0,0.0,5.009855060892176,1.0
25,23.34558487,0.0,111.80815239207789,135.1537372620779,0.0,0.0,4.789263281030744,1.0
26,22.810293866000006,0.0,112.32834313476786,135.13863700076783,0.0,0.0,4.924458395610563,1.0
27,22.560329036,0.0,124.3239851360607,146.88431417206064,0.0,0.0,5.510734570301446,1.0
28,22.828597935,0.0,135.53886684219853,158.36746477719856,0.0,0.0,5.937240089300233,1.0
29,23.712565103000003,0.0,156.04918281517342,179.7617479181734,0.0,0.0,6.580864707691654,1.0
30,25.42198889399999,0.0,154.32946545387009,179.27902400067822,0.47243034719189275,0.0,6.07070776788414,1.0
31,27.18627425,0.0,146.66287140261957,161.39527441967385,12.453871232945803,0.0,5.394739641553479,1.0
32,28.847284276999996,0.0,158.5209452422733,162.61465835895106,24.753571160322196,0.0,5.495177421905964,1.0
33,30.610404208999984,0.0,170.52272758461154,166.5075801172417,34.62555167636998,0.0,5.570744065329099,1.0
34,31.78055203199998,0.0,163.47374333041913,152.49731116730044,42.756984195118676,0.0,5.1438295711734865,1.0
35,32.538351367000004,0.0,175.6355412075766,161.81293747556919,46.36095509900743,0.0,5.397800866632229,1.0
36,32.88932921799999,0.0,174.53079871427695,161.2097345342555,46.210393398021495,0.0,5.306608643716517,1.0
37,32.9403948,0.0,175.0829549265311,164.947481750577,43.075867975954154,0.0,5.315144399135468,1.0
38,32.862870979,0.0,176.87921911329863,173.96512768051568,35.77696241178288,0.0,5.382342255682038,1.0
39,33.01577159,0.0,183.74734554164274,191.9097070167181,24.853410114924767,0.0,5.565441505456052,1.0
40,33.27474732100002,0.0,185.0026852228098,208.25447383394035,10.022958709869394,0.0,5.559852444200313,1.0
41,33.452416732,0.0,177.01906477889997,209.82829954227304,0.643181968626953,0.0,5.291667451026538,1.0
42,34.648200849999995,0.0,180.88152743776894,215.52972828776808,9.096353068883872e-13,0.0,5.2205171697326085,1.0
43,35.462809051,0.0,175.7165921812961,211.17940123229607,0.0,0.0,4.9549541303564935,1.0
44,35.19203377400001,0.0,174.76223501278417,209.95426878678418,0.0,0.0,4.965960084463749,1.0
45,34.177431347,0.0,177.6963827141865,211.87381406118655,0.0,0.0,5.199231648219936,1.0
