fecha,SON,MUL,BCS,CHIH,JAL,GUE,TAM,PUE,VER,OAX,CHIA,YUC
2019-01-01 00:00:00,0.04146970618123818,1.5865183380210937,2.0692369139552973,2.5928013861472863,-1.0628040283044972e-16,4.0984885399208107e-14,0.037193684873627654,2.4321623485913095,4.496215752221202e-14,4.539655026355838,8.676418047447354,1.0701385476097807
2019-01-01 01:00:00,0.3939622087217627,1.3053631895110265,3.0378158949556497,2.3737631550975156,-2.6570100707612425e-16,4.0984885399208107e-14,0.037193684873627654,2.7439780343081437,5.1014755650202096e-14,5.1281288260686315,6.458386366145023,1.0246007370731942
2019-01-01 02:00:00,1.4514397163433364,1.0643730622166832,3.4780790681376277,2.404326629197483,-6.376824169826982e-16,4.5713910637578283e-14,0.14877473949451062,3.1389445695494675,7.436049128673525e-14,5.8707267161823955,5.055807508850902,1.2750586950244196
2019-01-01 03:00:00,3.732273556311436,0.9840430197852353,3.346000116183034,2.4807353144474034,-1.1690844311349467e-15,5.359561936819523e-14,0.427727376046718,3.804151365745381,9.943554067412274e-14,6.51524563967736,4.436063362604663,1.6848989898536972
2019-01-01 04:00:00,7.443812259532253,0.8033004243144778,2.8176843083646603,2.470547489747414,-1.5410658410415208e-15,6.541818246412065e-14,0.6322926428516702,4.490145874322417,9.684157004784127e-14,6.963606629934727,4.631772040366632,1.867050232000043
2019-01-01 05:00:00,10.325956839128306,0.5823928076279964,1.3648158368641323,2.256603171047638,-1.85990704953287e-15,8.275794167147791e-14,0.5765021155412287,4.9266878343259854,6.484926565703656e-14,7.622136834375235,4.533917701485647,2.3224283373659067
2019-01-01 06:00:00,11.756661702381024,0.4016502121572389,0.484289490500176,2.022283202947883,-1.434785438211071e-15,1.119202639747606e-13,0.3533400062994627,5.176140382899453,2.161642188567886e-14,8.112531667469229,4.501299588525319,2.868882063804944
2019-01-01 07:00:00,11.715191996199785,0.22090761668648137,0.35221053854558254,1.7013667248982194,-1.0096638268892722e-15,1.3714173191273482e-13,0.3161463214258351,5.009838683850474,1.7293137508543086e-15,7.874339891395004,2.903012053469227,0.7969116843902623
2019-01-01 08:00:00,10.782123607121926,0.08033004243144778,0.35221053854558254,1.1155668046488323,-6.376824169826982e-16,6.305366984493556e-14,0.24175895167857975,2.931067445738244,-3.7204961333969777e-13,10.43840430442932,8.415473143764727,0.774142779121969
2019-01-01 09:00:00,7.5060168188041105,0.08033004243144778,0.2641579039091869,0.1630051951998294,-5.314020141522486e-17,8.669879603678639e-15,0.07438736974725531,3.3883971181229353,-3.9124259387790516e-13,10.774675047122344,15.754548559838614,4.827007916878159
2019-01-01 10:00:00,4.914160182476724,0.26107263790220525,0.04402631731819782,0.020375649399978674,-0.0,7.881708730616945e-16,0.018596842436813827,2.7439780343081437,-3.907985046680551e-13,10.774675047122344,18.037816467061603,7.17220515951236
2019-01-01 11:00:00,9.475827862412924,0.4819802545886867,-0.0,0.1477234581498454,-0.0,3.940854365308472e-15,-4.2543746303636e-13,2.0995589504933525,2.593970626281463e-15,10.508460709157033,18.13567080594259,6.830671580487961
2019-01-01 12:00:00,9.206274772234876,0.5623102970201345,-0.0,0.20375649399978674,-0.0,1.4975246588172195e-14,-4.0323300254385686e-13,2.0371958133499857,1.4699166882261625e-14,9.919986909444239,17.483308546736023,6.557444717268443
2019-01-01 13:00:00,8.853782269694351,0.6828053606673061,-0.0,0.31072865334967475,-0.0,3.546768928777625e-14,-3.9968028886505635e-13,2.141134375255597,2.5939706262814628e-14,9.275467985949275,16.765710061608797,6.3980623803903915
2019-01-01 14:00:00,8.812312563513114,1.2852806789031646,-0.0,0.5399547090994349,-5.314020141522486e-17,5.280744849513353e-14,-4.1033842990145786e-13,2.0995589504933525,4.1503530020503405e-14,8.827106995691908,16.66785572272781,6.170373327707459
2019-01-01 15:00:00,9.413623303141067,1.5865183380210937,-3.907985046680551e-13,0.7640868524992003,-1.0628040283044972e-16,4.7290252383701665e-14,0.24175895167857975,2.0995589504933525,6.657857940789088e-14,8.658971624345394,17.157127417132738,5.623919601268422
2019-01-01 16:00:00,10.201547720584593,1.4660232743739219,0.04402631731819782,0.7742746771991895,-1.0628040283044972e-16,3.783220190696134e-14,0.7066800125989254,2.681614897164777,8.387171691643397e-14,8.74303931001865,16.863564400489782,3.9390206114147244
2019-01-01 17:00:00,9.78685065877221,1.9680860395704707,0.2641579039091869,1.1715998404987737,-1.5942060424567456e-16,3.4679518414714555e-14,1.50634423738192,4.199117900986705,8.041308941472535e-14,8.182588072196943,18.69017872626817,4.348860906244003
2019-01-01 18:00:00,10.574775076215737,3.7755119942780455,0.30818422122738476,1.4161076332985179,-2.1256080566089943e-16,2.2068784445727445e-14,2.677945310901191,5.695833192427511,4.7556128148493483e-14,7.369933777355466,19.179450420673096,5.646688506536715
2019-01-01 19:00:00,13.291040831086837,5.562855438377759,0.35221053854558254,1.2072572269487363,-6.908226183979231e-16,6.305366984493556e-15,3.459012693247372,5.841347179095367,1.2105196255980159e-14,7.369933777355466,18.33137948370456,4.18947856936595
2019-01-01 20:00:00,14.410722897980266,6.426403394515822,0.7044210770911651,0.8863407488990722,-4.782618127370237e-16,7.881708730616945e-16,4.240080075593553,5.924498028619856,1.7293137508543086e-15,7.622136834375235,16.798328174569125,3.5519492218537403
2019-01-01 21:00:00,14.34851833870841,6.486650926339409,0.968578981000352,0.6978659919492696,-1.5942060424567456e-16,-3.979039320256561e-13,4.388854815088063,4.6980229981336405,1.7293137508543086e-15,7.790272205721748,13.40604442669497,3.233184548097635
2019-01-01 22:00:00,14.099700101620982,5.944423139927135,0.7484473944093629,0.41260690034956815,-5.314020141522486e-17,-3.979039320256561e-13,3.942530596604531,4.594084436228028,1.2105196255980159e-14,7.594114272484149,10.111615017701803,2.527348484780546
2019-01-01 23:00:00,13.871616717624173,6.225578288437203,0.7924737117275606,0.20885040634978141,-3.836930773104541e-13,2.3645126191850836e-15,3.310237953752861,4.490145874322417,3.8044902518794787e-14,7.49603530586535,9.16568974185228,2.0492014741463884
2019-01-02 00:00:00,13.871616717624173,6.265743309652927,0.7484473944093629,0.1426295457998507,-3.694822225952521e-13,3.152683492246778e-15,2.454783201659425,3.2013077066928344,9.943554067412274e-14,6.893550225207013,8.285000691923413,1.7759746109268701
2019-01-02 01:00:00,13.747207599080458,6.004670671750722,0.8365000290457585,0.07640868524992002,-3.623767952376511e-13,7.09353785755525e-15,3.2358505840056058,1.7669555523953957,8.905965816899689e-14,6.0808959303655366,6.849803721668963,1.1839830739512467
2019-01-02 02:00:00,13.22883627181498,5.763680544456378,1.232736884909539,0.07640868524992002,-1.0628040283044972e-16,1.812793008041897e-14,3.3660284810633025,0.8938716323882588,8.300706004100681e-14,5.422365725925029,7.53478409383586,1.662130084585404
2019-01-02 03:00:00,12.855608916183836,5.603020459593483,2.949763260319254,0.050939123499946684,-3.71981409906574e-16,3.546768928777625e-14,5.560455888607334,0.831508495244892,7.954843253929819e-14,4.917959611885491,9.263544080733263,1.092907452878074
2019-01-02 04:00:00,13.145896859452503,5.9845881611428595,6.1196581072294975,0.015281737049984005,-4.782618127370237e-16,5.832464460656538e-14,5.411681149112823,0.8522962076260143,3.631558876794048e-14,4.203384283662813,9.263544080733263,1.1384452634146605
2019-01-02 05:00:00,13.685003039808601,6.828053606673062,10.918526694913059,0.03056347409996801,-1.806766848117645e-15,7.01472077024908e-14,4.016917966351786,1.2056873181050936,1.7293137508543084e-14,4.231406845553899,9.16568974185228,1.525516652975645
2019-01-02 06:00:00,14.57660172270522,6.828053606673062,12.151263579822599,0.050939123499946684,-3.347832689159166e-15,6.384184071799726e-14,3.421819008373744,1.7461678400142733,1.1240539380553004e-14,4.18937300271727,6.458386366145023,1.6393611793171108
2019-01-02 07:00:00,14.970563931426982,7.269868840046024,10.874500377594861,0.020375649399978674,-3.0821316820830416e-15,6.384184071799726e-14,3.663577960052324,1.309625880010705,2.5075049387387475e-14,3.937169945697502,2.805157714588242,0.34153357902439807
2019-01-02 08:00:00,14.638806281977077,6.546898458162994,9.113447684866948,0.005093912349994669,-2.7632904735916923e-15,3.389134754165286e-14,3.849546384420462,0.3533911104790791,1.9887108134824546e-14,5.8707267161823955,4.860098831088931,0.7969116843902623
2019-01-02 09:00:00,11.860335967834118,4.759555014063281,6.86810550163886,0.010187824699989337,-1.5410658410415208e-15,3.152683492246778e-15,2.231621092417659,1.7045924152520286,8.646568754271542e-15,5.576489816325999,11.38372142315461,4.644856674731813
2019-01-02 10:00:00,8.086592705341445,5.904258118711412,5.327184395501936,0.39223125094958944,-7.43962819813148e-16,-3.7569947153315297e-13,1.376166340324223,1.517503003821928,5.187941252562926e-15,4.945982173776576,13.536516878536284,4.6903944852684
2019-01-02 11:00:00,12.04694964564969,4.799720035279004,5.987579155274903,2.1088797128977927,-1.115944229719722e-15,2.3645126191850836e-15,1.301778970576968,1.1433241809617265,-3.979039320256561e-13,4.974004735667662,11.709902552757894,3.5747181271220336
2019-01-02 12:00:00,13.187366565633742,3.273449229081497,6.383816011138683,4.07003596764574,-2.7632904735916923e-15,1.4975246588172195e-14,1.4133600251978509,2.07877123811223,1.2969853131407314e-14,4.903948330939948,9.850670114019175,2.8233442532683575
2019-01-02 13:00:00,13.788677305261695,2.7312214426692245,6.824079184320662,4.76790195959501,-3.985515106141864e-15,4.0984885399208107e-14,1.0972137037720158,3.367609405741813,8.819500129356973e-14,4.483609902573668,9.52448898441589,2.4135039584390796
2019-01-02 14:00:00,13.22883627181498,2.550478847198467,8.27694765582119,4.920719330094849,-4.835758328785462e-15,7.17235494486142e-14,0.9298421218406914,4.115967051462215,2.213521601093515e-13,4.063271474207386,10.731359163948042,2.026432568878095
2019-01-02 15:00:00,11.65298743692793,3.4541918245522543,10.874500377594861,4.915625417744855,-4.516917120294113e-15,8.118159992535453e-14,1.3389726554505954,4.822749272420374,3.614265739285505e-13,4.077282755152928,12.068701795321507,2.2541216215610276
2019-01-02 16:00:00,9.5587672747754,5.181287736828382,16.685974263596975,4.76790195959501,-2.497589466515568e-15,8.827513778290978e-14,1.6923126617500581,4.989050971469352,3.8131368206337504e-13,4.567677588246924,10.535650486186073,1.8442813267317497
2019-01-02 17:00:00,5.7020845999202505,6.3259908414765125,21.52886916859873,4.360388971595436,-2.0724678551937694e-15,8.039342905229283e-14,2.3246053046017283,3.242883131455079,2.5420912137558333e-13,4.6377339929746375,8.415473143764727,3.5519492218537403
2019-01-02 18:00:00,3.400515906861531,6.828053606673062,24.346553476963397,3.896842947745921,-2.497589466515568e-15,5.044293587594845e-14,2.8267200503957017,1.7877432647765177,1.6601412008201362e-13,3.8671135409697883,8.12191012712177,6.193142232975752
2019-01-02 19:00:00,2.9443491388679104,8.695727093204223,26.01955353505491,3.3467004139464973,-1.3816452367958461e-15,6.305366984493556e-15,2.2688147772912868,0.9354470571505035,8.214240316557965e-14,3.5028202363856775,7.73049277159783,4.4627054325854685
2019-01-02 20:00:00,3.0894931105022443,10.643730622166832,25.183053506009152,2.7201491948971532,-1.0628040283044972e-16,-3.979039320256561e-13,0.8368579096566222,1.039385619056115,5.274406940105641e-14,3.7129894505688186,9.32878030665392,3.2559534533659282
2019-01-02 21:00:00,3.234637082136578,10.824473217637589,23.86226398646322,2.3737631550975156,-4.121147867408581e-13,3.940854365308472e-15,0.743873697472553,0.9146593447693812,5.87966675290465e-14,3.8531022600242455,12.492737263805775,2.4590417689756663
2019-01-02 22:00:00,3.3383113475896735,10.864638238853313,23.774211351826825,1.9458745176979633,-4.050093593832571e-13,7.09353785755525e-15,0.4835179033571595,0.1870894114301007,6.311995190618226e-14,3.9651925075885868,14.254115363663509,2.208583811024441
2019-01-02 23:00:00,3.0894931105022443,9.27811990083222,22.937711322781066,1.1715998404987737,-0.0,7.881708730616945e-15,0.14877473949451062,-3.907985046680551e-13,8.387171691643397e-14,3.5028202363856775,14.64553271918745,2.0719703794146818
2019-01-03 00:00:00,2.6125914894180053,5.7435980338485155,22.717579736190075,0.830307713049131,-0.0,7.09353785755525e-15,0.33474316386264885,-3.694822225952521e-13,1.1240539380553005e-13,2.7321997843808288,13.862698008139567,1.434441031902472
2019-01-03 01:00:00,2.4467126646930524,4.498482376161076,24.346553476963397,0.8557772747991044,-5.314020141522486e-17,9.458050476740334e-15,0.5021147457939733,-3.623767952376511e-13,7.954843253929819e-14,2.3959290416878036,10.666122938027385,1.2522897897561263
2019-01-03 02:00:00,2.6540611955992435,4.8198025458868665,27.516448323873636,0.967843346498987,-3.188412084913491e-16,1.3398904842048807e-14,0.27895263655220737,-3.623767952376511e-13,4.9285441899347796e-14,2.423951603578889,7.078130512391262,0.9335251160000215
2019-01-03 03:00:00,2.8406748734148155,4.0165021215723895,31.69894846910243,1.1155668046488323,-6.908226183979231e-16,2.128061357266575e-14,0.6694863277252977,-3.694822225952521e-13,2.7669020013668937e-14,2.32587263696009,5.153661847731887,0.8652184001951418
2019-01-03 04:00:00,2.8199400203241964,3.755429483670184,32.535448498148185,1.2989476492486405,-5.314020141522485e-16,3.231500579552947e-14,2.1200400377967763,-3.765876499528531e-13,3.458627501708617e-15,2.409940322633346,4.436063362604663,1.1839830739512467
2019-01-03 05:00:00,2.322303546149338,4.920215098926176,32.359343228875396,1.3651685097985713,-4.782618127370237e-16,3.783220190696134e-14,2.6965421533380045,-3.836930773104541e-13,8.646568754271543e-16,2.283838794123462,4.566535814445976,2.094739284682975
2019-01-03 06:00:00,1.8868716312463372,6.868218627888786,30.15802736296551,1.2072572269487363,-1.1690844311349467e-15,3.862037278002303e-14,3.533400062994627,0.0207877123811223,4.323284377135771e-15,1.8214665229205524,5.479842977335171,2.1630460004878547
2019-01-03 07:00:00,1.5136442756151935,8.936717220498565,27.42839568923724,1.028970294698923,-2.497589466515568e-15,3.7044031033899637e-14,5.523262203733706,0.0831508495244892,7.781911878844387e-15,1.2329927232077584,5.153661847731887,0.4781470106341574
2019-01-03 08:00:00,1.2233563323465262,10.462988026696074,25.535264044554733,0.7080538166492589,-2.0724678551937694e-15,1.0246221349802027e-14,8.777709630176126,-3.997219222284798e-13,8.646568754271543e-16,0.8126542948414772,7.665256545677173,1.434441031902472
2019-01-03 09:00:00,1.2026214792559073,8.97688224171429,18.799237494870468,0.1477234581498454,-4.2512161132179886e-16,-0.0,10.823362298225646,-3.934630399271555e-13,6.0525981279900796e-15,0.36429330458411047,11.612048213876909,7.3543564016587055
2019-01-03 10:00:00,0.7257198581716682,12.29049649201151,10.918526694913059,0.005093912349994669,-1.5942060424567456e-16,-4.0678571622265736e-13,12.850418123838352,0.0207877123811223,3.8044902518794787e-14,0.12610152850988438,10.40517803434476,8.970948675707524
2019-01-03 11:00:00,0.5805758865373345,12.109753896540752,7.000184453593453,-3.979039320256561e-13,-5.314020141522486e-17,1.576341746123389e-15,12.348303378044381,0.0415754247622446,3.545093189251333e-14,0.014011280945542711,7.012894286470605,8.743259623024592
2019-01-03 12:00:00,1.0160078014403355,11.105628366147656,5.811473886002112,-3.9612757518625585e-13,-1.0628040283044972e-16,1.1034392222863722e-14,10.470022291926183,0.14551398666785612,2.680436313824178e-14,0.014011280945542711,4.012027894120393,7.718658885951397
2019-01-03 13:00:00,1.3062957447090027,10.462988026696074,5.5913422994111235,-3.872457909892546e-13,-3.71981409906574e-16,2.995049317634439e-14,9.614567539832748,0.3533911104790791,4.1503530020503405e-14,0.08406768567325626,2.315886020183316,6.990053917366014
2019-01-03 14:00:00,1.4099700101620982,10.302327941833179,6.1196581072294975,-3.694822225952521e-13,-1.2222246325501717e-15,4.3349398018393195e-14,9.149646478912402,0.7067822209581582,7.522514816216241e-14,0.19615793323759795,1.728759986897405,6.625751433073322
2019-01-03 15:00:00,1.3477654508902408,10.663813132774694,7.132263405548047,-3.6148861681795097e-13,-1.9130472509480947e-15,4.3349398018393195e-14,8.331385411692594,1.0185979066749928,1.487209825734705e-13,0.5044061140395375,1.5330513091354345,5.578381790731836
2019-01-03 16:00:00,1.0574775076215734,11.14579338736338,7.176289722866245,-3.268496584496461e-13,-2.0724678551937694e-15,4.0984885399208107e-14,7.68049592640411,1.1848996057239711,2.697729451332721e-13,0.9527671042969044,1.2068701795321506,3.6885626534634994
2019-01-03 17:00:00,0.7464547112622872,9.82034768724449,6.163684424547696,0.005093912349994669,-2.4444492651003433e-15,3.7044031033899637e-14,5.318696936928754,1.5382907162030501,3.052238770257854e-13,1.2750265660443867,0.9459252758495236,3.4836425060488607
