fecha,SON,MUL,BCS,CHIH,JAL,GUE,TAM,PUE,VER,OAX,CHIA,YUC
2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014338130347570023,0.09778583355823647
2019-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15628562078851327,2.3824184903279435
2019-01-01 08:00:00,0.0007308065149875399,0.0,0.01735699534397415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183064937160545,4.293687055329838
2019-01-01 09:00:00,0.08733137854101101,0.0,0.08468109849635873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4315777234618577,5.520454785424078
2019-01-01 10:00:00,0.17977840268693482,0.0,0.15726489720752335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054190947518433,6.2494037264945685
2019-01-01 11:00:00,0.24006994017340688,0.0,0.19092694878371563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541981327138147,6.622767818262379
2019-01-01 12:00:00,0.27551405615030256,0.0,0.1967126138983737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434151401729039,6.551650848401843
2019-01-01 13:00:00,0.28684155713260945,0.0,0.1982905225660077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5104374403734928,6.080500923075796
2019-01-01 14:00:00,0.2769756691802776,0.0,0.14779744520171928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44663276032680627,5.173759557353966
2019-01-01 15:00:00,0.24262776297586325,0.0,0.12938851074598912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317589587198676,3.7691994026083875
2019-01-01 16:00:00,0.18635566132182269,0.0,0.07416170737879864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18926332058792433,1.7334761403505559
2019-01-01 17:00:00,0.10158210558326805,0.0,0.02682444734977823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020790289003976534,0.0
2019-01-01 18:00:00,0.01242371075478818,0.0,0.0015779086676340137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014338130347570023,0.09778583355823647
2019-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14194749044094324,2.435756217723345
2019-01-02 08:00:00,0.0007308065149875399,0.0,0.04418144269375238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996669242642135,4.3470247827252395
2019-01-02 09:00:00,0.09208162088843003,0.0,0.15463504942813333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41150434097525973,5.609350997749747
2019-01-02 10:00:00,0.18343243526187253,0.0,0.17567383166325354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48534571226524537,6.364968802517938
2019-01-02 11:00:00,0.24262776297586325,0.0,0.2834975906182445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183234120646564,6.640547060727513
2019-01-02 12:00:00,0.27514865289280876,0.0,0.24930956948617414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240586642036844,6.578319712099544
2019-01-02 13:00:00,0.28574534736012813,0.0,0.1961866443424957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48391189923048833,6.018273574447827
2019-01-02 14:00:00,0.27551405615030256,0.0,0.13149238896950113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37565901510633465,4.8003954655861545
2019-01-02 15:00:00,0.24372397274834456,0.0,0.12412881518720906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26883994401693795,3.404724932073143
2019-01-02 16:00:00,0.1848940482918476,0.0,0.05680471203482449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15843634034064877,1.3778912910478776
2019-01-02 17:00:00,0.09902428278081166,0.0,0.01998684312336417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015055036864948527,0.0
2019-01-02 18:00:00,0.011692904239800638,0.0,0.0005259695558780046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014338130347570023,0.09778583355823647
2019-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15843634034064877,2.3557496266302427
2019-01-03 08:00:00,0.00109620977248131,0.0,0.0468112904731424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32332483933770406,4.222570085469302
2019-01-03 09:00:00,0.0935432339184051,0.0,0.11255748495789297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43659606908350723,5.484896300493809
2019-01-03 10:00:00,0.18452864503435382,0.0,0.21564751790998185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061360012692219,6.240514105262001
2019-01-03 11:00:00,0.24445477926333212,0.0,0.31821158130619276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391137010686329,6.578319712099544
2019-01-03 12:00:00,0.2769756691802776,0.0,0.3750162933410172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5398306075860114,6.427196151145906
