fecha,SON,MUL,BCS,CHIH,JAL,GUE,TAM,PUE,VER,OAX,CHIA,YUC
2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3464934706622762e-15,0.018941481928172927
2019-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5435834642625773,4.7914925437842066e-14,1.7047171831529052e-13,0.0,1.467677883021881e-13,0.461483377886395
2019-01-01 08:00:00,0.02143511259485626,0.011207977855243557,2.5798654696525555e-13,9.01184511041147e-14,0.0,0.0,3.854500928407367,1.1978731359460517e-13,8.377467300065705e-13,0.0,2.9892155048702534e-13,0.8317032519370476
2019-01-01 09:00:00,2.561495955085323,0.34744731351255026,1.2586616382244284e-12,1.4988121341526445e-13,0.0,0.0,6.387105705085284,1.7243801654665256e-13,1.5878222905938489e-12,0.0,4.052945346693451e-13,1.0693327524904899
2019-01-01 10:00:00,5.27303769833464,1.2216695862215476,2.337514470988224e-12,2.409482797941593e-13,0.0,0.0,7.387793446114119,2.0698133488556194e-13,2.0748843429232504e-12,0.0,4.746389484084524e-13,1.2105328905005064
2019-01-01 11:00:00,7.041434487410282,2.48817108386407,2.8378520166178105e-12,2.6940673803756395e-13,0.0,0.0,7.140710053267493,2.264815952381721e-13,2.4694046053100655e-12,0.0,5.089745319103404e-13,1.2828549124080755
2019-01-01 12:00:00,8.08103744826081,2.3480713606735253,2.923847532272896e-12,2.556518165532517e-13,0.0,0.0,7.573105990749089,2.3121737275237746e-13,2.7372887340912364e-12,0.0,5.103210253810027e-13,1.2690792891875862
2019-01-01 13:00:00,8.413281693481082,2.5946468734888835,2.9473008547242828e-12,2.76047044961025e-13,0.0,0.0,7.461918463968107,2.236958437592278e-13,3.044137827058759e-12,0.0,4.793516755557703e-13,1.177815785351844
2019-01-01 14:00:00,8.123907673450523,2.359279338528769,2.1967945362799035e-12,2.9264781226967773e-13,0.0,0.0,6.770084963997554,2.0308128281503992e-13,2.8347011445571163e-12,0.0,4.1943271611129906e-13,1.002176589290604
2019-01-01 15:00:00,7.116457381492279,2.1911596707001157,1.923172441013723e-12,2.0110643825339279e-13,0.0,0.0,5.485251321195099,1.6798081418034166e-13,2.1284611686794845e-12,0.0,2.9824830375169417e-13,0.7301080306859383
2019-01-01 16:00:00,5.465953711688346,1.5354929661683674,1.1023061552151825e-12,7.351768379546199e-14,0.0,0.0,3.3109174641447896,1.156086863761887e-13,1.324808782335972e-12,0.0,1.7773713812742048e-13,0.3357808159994292
2019-01-01 17:00:00,2.9794806506850207,0.5940228263279085,3.987064816735767e-13,2.656122769384433e-14,0.0,0.0,0.691833499970553,4.3179147923636744e-14,3.5555529820046304e-13,0.0,1.9524155324603005e-14,0.0
2019-01-01 18:00:00,0.3643969141125565,0.07845584498670491,2.3453322451386865e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3464934706622762e-15,0.018941481928172927
2019-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.11118752678098172,4.512917395889776e-14,1.5585985674540848e-13,0.0,1.3330285359556535e-13,0.4718150953017621
2019-01-02 08:00:00,0.02143511259485626,0.16811966782865334,6.566930286388323e-13,7.494060670763222e-14,0.0,0.0,1.507208696364419,1.1365866034092769e-13,8.523585915764525e-13,0.0,2.8141713536841573e-13,0.8420349693524147
2019-01-02 09:00:00,2.700824186951889,1.776464490056104,2.2984256002359127e-12,2.0158074589078287e-13,0.0,0.0,3.249146615933133,1.6881653962402495e-13,1.709587803676199e-12,0.0,3.864436260800733e-13,1.0865522815161015
2019-01-02 10:00:00,5.3802132613089215,3.042965987698626,2.6111365662544045e-12,3.18734732326132e-13,0.0,0.0,3.4591674998527653,2.0308128281503992e-13,2.7275474930446484e-12,0.0,4.557880398191806e-13,1.2329182782338015
2019-01-02 11:00:00,7.116457381492279,3.8611483711314056,4.2137802670991735e-12,3.61896727328629e-13,0.0,0.0,2.3843547409699415,2.1979579168870578e-13,3.243833268513814e-12,0.0,4.867573896444129e-13,1.286298818213198
2019-01-02 12:00:00,8.070319891963383,4.247823607137308,3.705624947319124e-12,3.927267237589841e-13,0.0,0.0,2.5078964373932546,2.2230296801975564e-13,3.2779276121768723e-12,0.0,4.921433635270619e-13,1.2742451478952697
2019-01-02 13:00:00,8.381129024588798,4.449567208531692,2.9160297581224337e-12,3.9082949320942376e-13,0.0,0.0,3.1008965802251574,2.0781706032924524e-13,3.180515201710992e-12,0.0,4.5444154634851824e-13,1.1657621150339157
2019-01-02 14:00:00,8.08103744826081,4.326279452124013,1.954443537615572e-12,3.5762795859211833e-13,0.0,0.0,2.8661673570208626,1.7076656565928596e-13,2.8590542471735865e-12,0.0,3.5278128931351637e-13,0.9298545673830347
2019-01-02 15:00:00,7.148610050384563,3.8107124707828097,1.8449946995091e-12,3.054541184792098e-13,0.0,0.0,1.8160629374227015,9.332267454463426e-14,1.9092832451312537e-12,0.0,2.524675257491768e-13,0.6595079616809302
2019-01-02 16:00:00,5.423083486498634,2.99253008735003,8.443196082499272e-13,2.1296412918814473e-13,0.0,0.0,1.1860002856638052,4.122912188837573e-14,7.646874221571603e-13,0.0,1.4878752850818153e-13,0.2669026998969822
2019-01-02 17:00:00,2.9044577566030236,1.8437123571875653,2.97075417717567e-13,8.537537473021392e-14,0.0,0.0,0.14825003570797565,8.91440473262178e-15,1.4611861569882044e-13,0.0,1.41381814419539e-14,0.0
2019-01-02 18:00:00,0.34296180151770017,0.4202991695716334,7.817774150462288e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
